432,35.86,-0.14,5.57
433,35.9,22.57,2.09
434,35.94,-1.86,5.83
435,36.01,-44.67,3.68
436,36.25,60.66,4.79
437,36.25,-6.99,5.82
438,36.45,59.48,4.93
439,36.59,14.09,3.72
440,36.99,-10.66,4.36
441,37.01,-5.53,5.1
442,37.02,59.24,5.81
443,37.09,-58.2,5.21
444,37.16,-51.76,5.8
445,37.16,3.83,5.82
446,37.22,0.85,4.61
447,37.22,0.85,4.96
448,37.22,6.31,5.44
449,37.22,9.36,5.66
450,37.26,-7.64,4.68
451,37.28,-15.18,5.63
452,37.53,-3.9,5.15
453,37.61,-46.01,2.85
454,37.69,-30.1,3.77
455,37.79,39.82,5.24
456,37.87,33.62,5.35
457,38,65.06,4.81
458,38.06,-11.24,5.66
459,38.11,75.54,5.01
460,38.14,46.78,4.82
461,38.45,-35.77,4.51
462,38.56,26.37,5.75
463,38.64,-32.24,5.48
464,38.64,-39.64,5.49
465,38.82,-66.53,4.72
466,38.85,-30.98,4.72
467,39,-7.45,5.79
468,39.01,40.21,2.78
469,39.01,-44.8,5.96
470,39.28,2.12,5.58
471,39.31,59.5,5.67
472,39.33,-44.45,5.89
473,39.38,64.78,2.5
474,39.38,64.78,4.66
475,39.41,7.45,5.38
476,39.51,24.36,5.69
477,39.57,-43.97,5.16
478,39.62,-6.13,3.37
479,39.79,-6.85,5.85
480,39.93,44.9,5.82
481,39.96,27.97,5.01
482,39.98,40.21,5.77
483,40,22.38,5.55
484,40.11,-3.35,5.58
485,40.32,60.47,4.51
486,40.34,-1.12,5.23
487,40.54,11.79,5.98
488,40.55,-13.92,5.63
489,40.69,34.59,5.4
490,40.83,-16.51,5.68
491,40.94,-13.07,3.87
492,41.12,-60.68,5.25
493,41.21,-64.46,5.98
494,41.31,-17.29,5.97
495,41.59,-18.08,3.25
496,41.65,-18.6,5.46
497,41.74,51.92,3.82
498,41.78,-66.03,3.68
499,41.85,86.47,4.78
500,41.87,53.77,2.22
501,41.88,50.37,4.6
502,41.89,-59.52,4.68
503,41.89,-46.35,5.09
504,41.97,-23.1,4.91
505,42.25,-28.09,4.46
506,42.26,21.93,5.62
507,42.36,-29.28,5.55
508,42.41,-38.5,5.72
509,42.49,25.53,5.65
510,42.56,-54.98,5.55
511,42.57,-37.81,5.98
512,42.63,18.72,4.67
513,42.72,27.27,5.52
514,42.86,76.28,5.91
515,43,32.45,5.57
516,43.15,33.8,5.66
517,43.15,63.83,5.79
518,43.22,-24.49,4.89
519,43.27,85.4,4.25
520,43.27,-8.07,5.18
521,43.52,-49.37,4.29
522,43.65,48.78,4.14
523,43.65,-43.91,5.58
524,43.67,-32.04,5.74
525,44.42,-6.01,4.45
526,44.55,1.63,5.08
527,44.73,36.42,5.03
528,44.82,-24.14,4.31
529,45.05,50.98,5.9
530,45.16,58.52,5.28
531,45.25,22.73,5.7
532,45.53,28.86,5.71
533,45.58,55.61,3.66
534,45.61,67.2,4.47
535,45.66,30.94,5.98
536,45.95,14.19,5.25
537,45.95,4.5,5.27
538,45.96,12.02,5.76
539,46.02,-8.42,5.89
540,46.14,-11.09,3.72
541,46.17,4.7,5.91
542,46.18,-42.51,5.08
543,46.21,57.33,5.51
544,46.25,-0.49,5.3
545,46.46,-40.34,4.69
546,46.46,-51.85,5.97
547,46.48,-23.58,5.15
548,46.57,34.37,5.77
549,46.69,18.1,5.11
550,46.73,39.22,5.92
551,46.74,-51.16,5.34
552,46.76,-69.46,4.37
553,46.83,31.42,3.13
554,46.83,19.81,5.26
555,46.86,3.25,2.99
556,46.93,30.05,5.13
557,47.08,-34.47,5.83
558,47.13,-53.13,5.77
559,47.14,-0.52,5.53
560,47.28,67.8,3.57
561,47.3,5.04,4.02
562,47.36,-1.86,5.16
563,47.37,-68.59,3.96
564,47.38,-49.23,5.44
565,47.42,18.42,4.37
566,47.48,-35.11,5.86
567,47.5,20.29,4.89
568,47.5,20.29,5.1
569,47.54,56.73,4.997
570,47.54,56.73,4.997
571,47.57,11.67,5.79
572,47.74,-8.91,0.93
573,47.82,-9.85,4.72
574,47.84,21.83,5.62
575,47.95,-71.13,4.71
576,48.01,30.53,5.37
577,48.01,-12.57,5.52
578,48.03,-37.88,2.89
579,48.09,45.06,5.79
580,48.12,26.41,5.76
581,48.18,-4.75,5.98
582,48.3,48.46,4.98
583,48.49,-1.66,5.76
584,48.54,19.55,4.99
585,48.64,25.16,5.73
586,48.7,1.19,5.68
587,48.73,-7.08,2.71
588,48.75,-11.25,5.9
589,48.76,9.12,4.35
590,48.76,-17.63,5.3
591,48.8,-60.9,5.54
592,48.81,25.43,5.56
593,49.05,1.67,5.58
594,49.14,-8.19,5.12
595,49.2,-35.51,5.48
596,49.21,6.36,5.33
597,49.35,-5.7,5.3
598,49.48,28.44,4.39
599,49.6,-60.67,3.27
600,49.63,16.4,4.93
601,49.65,7.15,5.7
602,49.68,54.71,4.16
603,49.77,15.6,3.85
604,50.01,9.22,5.9
605,50.08,-7.01,5.75
606,50.08,-7.01,5.75
607,50.18,58.74,5.98
608,50.22,-1.55,5.57
609,50.36,-37.86,5.78
610,50.45,24.44,5.1
611,50.67,-8.8,5.29
612,50.77,44.21,4.85
613,50.8,10.43,4.21
614,50.91,37.96,5.72
615,50.91,-4.41,6
616,51.07,16.53,5.42
617,51.08,-58.35,5.68
618,51.25,-66.96,5.96
619,51.44,23.19,5.47
620,51.59,31.77,5.68
621,51.87,52.44,5.57
622,51.91,-49.3,5.79
623,51.92,17.6,5.28
624,52.06,28.91,5.66
625,52.27,9.41,5.41
626,52.28,-58.52,4.04
627,52.33,15.19,5.88
628,52.36,57.12,5.38
629,52.39,14.42,5.86
630,52.42,-45.11,5.55
631,52.45,25.63,3.42
632,52.51,-53.05,4.83
633,52.54,20.6,5.83
634,52.54,20.6,5.86
635,52.64,13.84,5.64
636,52.66,40.28,2.85
637,52.78,-22.5,5.62
638,52.78,-2.32,5.66
639,52.85,36.17,3.91
640,52.88,-25.78,5.4
641,53.11,58.43,3.47
642,53.34,-41.99,5.71
643,53.39,37.87,5.34
644,53.5,48.92,5.4
645,53.52,-48.62,4.17
646,53.64,9.42,4.59
647,54.1,-2.6,4.38
648,54.16,-49.34,5.35
649,54.33,76.88,5.61
650,54.35,1.75,5.15
651,54.42,25.32,5.52
652,54.46,-2.14,4.39
653,54.5,4.53,5.65
654,54.55,1.59,5.83
655,54.67,46.14,5.54
656,54.68,44.51,5.4
657,54.7,1.74,5.6
658,54.75,4.41,4.77
659,54.81,44.55,5.21
660,54.84,-26.26,5.61
661,54.88,56.16,5.45
662,54.91,23.77,3.7
663,55.03,29.87,5.63
664,55.17,-6.12,5.71
665,55.19,21.59,3.84
666,55.19,-18.47,5.07
667,55.36,-0.14,5
668,55.39,-26.18,5.96
669,55.43,-16.59,4.04
670,55.52,-6.4,5.54
671,55.58,-7.97,5.67
672,55.58,-12.67,5.96
673,55.67,-49.69,5.92
674,55.77,-3.38,3.83
675,55.88,32.31,5.39
676,55.94,23.92,4.41
677,55.98,-24.2,5.99
678,56.13,36.45,5.28
679,56.14,-17.5,5.43
680,56.25,-10.61,4.95
681,56.3,7.67,5.79
682,56.36,4.85,5.48
683,56.38,-28.71,3.94
684,56.4,18.86,5.13
685,56.41,33.14,4.81
686,56.43,-6.49,5.39
687,56.44,-58.28,5.79
688,56.49,-3.4,5.03
689,56.51,12.9,4.83
690,56.52,-45.37,5.97
691,56.55,-47.35,5.75
692,56.56,-7.55,5.79
693,56.97,22.3,5.06
694,57.02,51.04,4.81
695,57.03,-15.8,5.39
696,57.06,-36.37,5.65
697,57.09,19.38,6
698,57.21,60.85,5.52
699,57.37,19.23,5.61
700,57.42,9.94,5.26
701,57.45,-42.67,4.75
702,57.55,-35.28,5.1
703,57.62,9.65,5.69
704,57.68,-6.63,5.98
705,57.76,18.2,5.82
706,57.95,-16.61,5.69
707,57.97,-5.21,3.51
708,58.21,21.59,4.98
709,58.33,46.9,5.63
710,58.39,47.47,4.73
711,58.44,11.76,5.64
712,58.56,48.61,5.81
713,58.57,49.49,5.59
714,58.6,23.08,5.72
715,58.64,-15.16,4.66
716,58.69,53.41,5
717,58.7,-21.98,5.52
718,58.7,53.41,5.93
719,58.73,-48.44,5.79
720,58.77,31.59,5.94
721,58.8,-66.08,5.21
722,58.8,-71.51,5.35
723,58.84,-72.75,5.63
724,58.89,-15.65,3.63
725,59,3.4,4.44
726,59.01,-29.23,5.16
727,59.04,17.09,5.47
728,59.11,-42.22,5.28
729,59.11,3.4,5.82
730,59.19,-6.23,5.09
731,59.2,-72.17,5.24
732,59.2,-28.55,5.82
733,59.27,-10.44,5.82
734,59.31,35.58,5.41
735,59.39,-36.56,5.64
736,59.43,-71.44,4.82
737,59.73,-2.07,4.91
738,59.78,5.32,5.2
739,59.79,-20.42,5.54
740,59.9,44.23,5.54
741,59.94,-42.07,2.94
742,59.94,-24.76,4.71
743,59.96,-40.57,5.6
744,60.14,-16.55,4.43
745,60.17,-15.25,5.98
746,60.28,9.6,5.53
747,60.28,22.29,5.99
748,60.31,-15.32,3.78
749,60.39,56.31,4.3
750,60.5,-25.65,4.5
751,60.57,-73.94,5.19
