159,213576,13.35,-54.46,4.5
160,161260,13.63,-0.56,5.8
161,214189,13.7,-64.46,4.22
162,141269,13.73,28.42,5.77
163,160653,13.86,11.4,5.54
164,161540,13.88,-3.92,5.63
165,188844,13.93,-26.93,4.49
166,187422,14.01,-10.1,5.68
167,188101,14.04,-17.95,5.02
168,188742,14.05,-25.56,4.53
169,213602,14.13,-54.81,4.94
170,121157,14.2,44.08,2.63
171,161564,14.31,-4.03,5.13
172,100949,14.49,68.9,5.97
173,187324,14.51,-8.74,5.22
174,101200,14.55,60.79,5.87
175,189264,14.56,-32.01,5.85
176,160708,14.57,10.85,5.74
177,188105,14.59,-17.79,5.44
178,213883,14.6,-59.32,4.29
179,187504,14.62,-10.78,3.53
180,188337,14.69,-20.5,4.61
181,187643,14.72,-12.51,3.77
182,188326,14.79,-20.3,5.65
183,121540,14.79,33.22,4.82
184,121315,14.86,39.52,5.82
185,188722,14.87,-25.04,4.7
186,187498,14.99,-10.5,5.06
187,100944,15.14,69.11,0.16
188,121390,15.18,37.28,5.92
189,188778,15.23,-25.67,4.85
190,161348,15.33,-0.45,5.39
191,212709,15.36,-40.95,5.7
192,121623,15.44,31.66,5.39
193,166207,15.54,-83.15,5.17
194,141483,15.58,22.18,4.81
195,189065,15.63,-29.38,5.73
196,187992,15.64,-16.16,5.59
197,101138,15.64,62.54,4.86
198,101293,15.69,58.32,5.91
199,121186,15.7,44.1,4.42
200,187756,15.89,-13.29,2.9
201,213948,15.95,-60.4,5.82
202,213292,16.25,-49.94,5.02
203,188419,16.44,-20.7,5.97
204,0,16.57,-78.9,5.04
205,188121,16.78,-17.13,5.57
206,141772,17,12.34,4.62
207,83103,17.02,73.78,5.76
208,121658,17.13,31.85,3.9
209,101640,17.21,47.57,5.26
210,162229,17.36,-12.26,5.58
211,161520,17.47,-1.79,4.69
212,121431,17.55,37.18,5.46
213,101623,17.59,48.19,5.13
214,161587,17.6,-2.68,5.5
215,101624,17.6,48.19,4.12
216,161605,17.71,-2.88,5.74
217,101184,17.74,61.82,4.6
218,121790,17.93,29.12,5.73
219,214000,18.03,-61.2,5.88
220,101025,18.06,66.82,5.4
221,142004,18.17,6.98,3.32
222,141665,18.26,16.27,4.54
223,192294,18.27,-78.33,5.59
224,121392,18.4,38.75,5.94
225,189781,18.47,-37.18,4.11
226,141730,18.56,14.46,5.62
227,162413,18.62,-14.13,4.88
228,161984,18.72,-8.26,5.56
229,101121,18.81,63.9,5.91
230,161415,19.05,0.69,5.71
231,190129,19.07,-41.98,5.41
232,101299,19.22,59,5.72
233,141513,19.3,22.93,5.64
234,161964,19.33,-7.75,5.1
235,121911,19.36,27.04,5.51
236,189856,19.59,-38.09,5.7
237,189733,19.65,-36.34,5.86
238,162521,19.65,-14.77,5.85
239,189664,20.01,-35.5,4.15
240,162512,20.06,-14.55,3.93
241,142050,20.07,6.87,4.77
242,142083,20.3,6.14,5.85
243,162177,20.44,-10.16,5.94
244,191524,20.5,-64.9,1.23
245,191444,20.6,-63.54,5.99
246,162964,20.66,-20.67,4.88
247,190822,20.71,-52.44,5.43
248,121383,20.72,39.95,5.74
249,122056,20.78,23.78,6
250,121776,20.82,30.87,5.78
251,191550,20.9,-65.33,5.51
252,121676,21.01,33.25,5.63
253,161569,21.06,-0.53,5.76
254,141586,21.2,20.75,4.74
255,162816,21.24,-18.05,5.65
256,121568,21.3,35.77,5.83
257,161632,21.31,-1.4,5.13
258,189114,21.51,-28.31,5.86
259,82905,21.67,79.45,5.73
260,142267,21.82,2.03,4.67
261,162518,21.84,-13.77,4.58
262,101683,21.84,47.75,5.33
263,163060,21.93,-21.67,5.9
264,190025,21.98,-40.01,4.52
265,101939,22.16,40.77,5.64
266,162052,22.34,-7.55,5.52
267,191581,22.4,-65.68,5.55
268,141702,22.41,17.44,5.33
269,190985,22.59,-55.28,5.44
270,190478,22.61,-46.64,5.74
271,191674,22.63,-67.22,5.61
272,142012,22.63,9.24,5.85
273,122226,22.74,21.57,5.91
274,121865,22.85,29.8,5.22
275,101545,22.86,52.36,5.15
276,141979,22.94,10.21,5.45
277,101250,23.08,61.36,4.67
278,162609,23.15,-14.37,5.72
279,161817,23.38,-3.56,5.72
280,162883,23.48,-18.07,5.3
281,142085,23.48,7.82,5.74
282,122418,23.49,18.45,5.42
283,101276,23.55,60.93,5.99
284,190864,23.59,-53.01,5.96
285,142025,23.74,9.59,4.63
286,142408,23.76,-0.17,3.85
287,162915,23.82,-18.4,5.07
288,142515,23.84,-2.1,4.71
289,101744,24.09,46.75,5.98
290,162595,24.15,-13.7,5.71
291,142692,24.17,-4.34,5.84
292,162326,24.35,-10.35,5.5
293,189667,24.38,-34.37,5.91
294,101739,24.38,47.09,5.71
295,163445,24.49,-27.66,5.27
296,162931,24.56,-18.36,5.49
297,191686,24.58,-67.49,5.87
298,142546,24.67,-2.02,4.9
299,191182,24.7,-58.58,5.94
300,142480,24.7,-1.02,5.82
301,162827,25.05,-16.56,5.47
302,192167,25.2,-76.13,4.58
303,121895,25.24,30.18,5.48
304,166083,25.27,-80.63,5.44
305,191318,25.5,-60.97,4.19
306,101642,25.54,50.29,5.94
307,101725,25.98,47.87,3.66
308,163141,26.03,-21.54,5.01
309,122465,26.03,19.03,5.58
310,121843,26.04,31.77,5.14
311,101678,26.07,49.26,5.99
312,163626,26.08,-29.78,5.91
313,101834,26.21,45.02,5.54
314,163592,26.23,-29.08,5.25
315,190285,26.31,-42.85,5.62
316,166103,26.32,-81.13,5.41
317,101429,26.32,56.76,5.95
318,83395,26.51,66.57,5.9
319,122950,26.71,12.1,5.95
320,122387,26.77,20.75,4.32
321,163614,26.8,-29.27,4.8
322,190050,26.84,-39.21,5.3
323,142241,26.91,5.36,3.25
324,190976,26.99,-54.7,5.58
325,190341,26.99,-43.59,3.75
326,122935,27.16,12.55,5.84
327,190559,27.22,-47.22,5.24
328,122861,27.3,13.67,5.92
329,142620,27.41,-1.72,5.4
330,102234,27.46,35.97,4.84
331,142661,27.47,-2.3,5.98
332,163779,27.58,-31.87,5.15
333,101826,27.75,45.71,3.85
334,190374,27.98,-43.87,4.51
335,122754,28.02,15.36,3.75
336,189986,28.06,-37.86,4.85
337,191840,28.17,-69.95,5.66
338,190173,28.2,-40.61,5.16
339,143134,28.23,-8.31,5.36
340,142618,28.23,-1.22,4.23
341,163195,28.27,-21.69,5.7
342,162792,28.31,-14.44,5.13
343,142838,28.37,-3.91,4.82
344,121962,28.37,29.5,3.19
345,123035,28.38,11.64,4.44
346,191105,28.54,-56.78,5.53
347,190349,28.64,-43.36,5.77
348,142348,28.68,3.93,5.38
349,102458,28.74,30.66,4.37
350,190295,28.79,-42.56,5.37
351,142931,28.98,-4.89,4.02
352,163481,29.16,-26.37,3.09
353,122671,29.22,17.19,2.77
354,163975,29.34,-35.06,5.78
355,102153,29.46,38.63,4.58
356,82993,29.47,77.55,5.97
357,163012,29.54,-17.66,6
358,101686,29.69,49.96,5.8
359,123013,29.73,12.63,3.98
360,142372,29.82,3.88,5.95
361,163783,29.83,-31.23,5.79
362,163036,29.83,-18,5.39
363,123107,29.91,11.37,4.03
364,83755,29.93,55.89,5.69
365,101752,30.1,48.33,4.09
366,143021,30.27,-5.51,3.44
367,123497,30.34,5.48,5.2
368,163337,30.41,-23.59,5.84
369,122646,30.63,18.41,5.96
370,83203,30.82,72.18,4.82
371,142996,30.88,-4.84,5.4
372,190461,30.89,-44.7,5.7
373,163771,30.95,-30.5,5.26
374,142959,30.95,-4.23,5.41
375,123198,30.98,10.66,5.67
376,123005,31,13.37,4.79
377,122346,31.01,23.44,5.76
378,101951,31.02,43.64,5
379,142444,31.08,2.94,5.77
380,163427,31.1,-24.81,3.58
381,163422,31.1,-24.7,4.24
382,191246,31.11,-59.3,5.97
383,191554,31.12,-64.99,5.66
384,163468,31.18,-25.48,4.76
385,101879,31.2,45.44,5.11
386,123212,31.25,10.58,5.49
387,164132,31.32,-37.29,4.08
388,102646,31.39,26.74,5.33
389,143286,31.4,-8.93,4.99
390,101682,31.42,50.45,4.51
391,102410,31.51,32.94,5.93
392,142606,31.52,0.67,5.88
393,163168,31.61,-19.66,5.86
394,123187,31.73,11.13,5.71
395,164286,31.74,-40.23,5.4
396,143600,31.78,-13.29,4.97
397,164013,31.79,-35,5.88
398,122880,31.79,15.71,5.77
399,164520,31.95,-44.99,4.52
400,143894,32.28,-17.8,5.77
401,102725,32.38,25.49,5.02
402,123377,32.47,8.34,4.85
403,143898,32.67,-17.76,5.69
404,83553,32.76,63.06,5.88
405,102584,32.78,29.22,4.88
406,122526,32.95,21.39,5.8
407,164593,33.39,-46.03,4.73
408,102564,33.5,29.95,5.92
409,164346,33.63,-40.77,4.29
410,164027,33.65,-34.63,5.96
411,102365,33.78,34.86,5.63
412,190986,33.84,-53.78,5.32
413,84070,33.84,47.76,5.44
414,191083,33.85,-55.56,5.13
415,102553,33.96,30.26,4.98
416,123879,34.02,2.41,5.02
417,143621,34.06,-12.42,5.45
418,102040,34.13,42.62,5.71
419,84037,34.44,48.7,4.74
420,163924,34.83,-32.07,5.87
421,164263,34.87,-38.69,5.33
422,143482,34.93,-10,5.03
423,191651,35.24,-66.15,4.48
424,102107,35.26,41.3,3.74
425,163665,35.46,-26.86,5.66
426,143292,35.48,-6.89,5.47
427,102680,35.54,27.82,3.37
428,123353,35.79,10.46,5.42
429,123516,35.81,8.03,5.71
430,123140,35.82,13.74,4.64
431,124089,35.86,-0.14,5.57
432,102932,35.9,22.57,2.09
433,124203,35.94,-1.86,5.83
434,164560,36.01,-44.67,3.68
435,143324,36.25,-6.99,5.82
436,83624,36.25,60.66,4.79
437,83671,36.45,59.48,4.93
438,123142,36.59,14.09,3.72
439,143597,36.99,-10.66,4.36
440,124487,37.01,-5.53,5.1
441,83685,37.02,59.24,5.81
442,191235,37.09,-58.2,5.21
443,164888,37.16,-51.76,5.8
444,123886,37.16,3.83,5.82
445,124068,37.22,0.85,4.61
446,123693,37.22,6.31,5.44
447,123462,37.22,9.36,5.66
448,124628,37.26,-7.64,4.68
449,143883,37.28,-15.18,5.63
450,124408,37.53,-3.9,5.15
451,164644,37.61,-46.01,2.85
452,144810,37.69,-30.1,3.77
453,84416,37.79,39.82,5.24
454,102476,37.87,33.62,5.35
455,83488,38,65.06,4.81
456,143678,38.06,-11.24,5.66
457,83084,38.11,75.54,5.01
458,84155,38.14,46.78,4.82
459,166130,38.31,-81.49,5.95
460,164182,38.45,-35.77,4.51
461,102805,38.56,26.37,5.75
462,164364,38.64,-39.64,5.49
463,144968,38.64,-32.24,5.48
464,191687,38.82,-66.53,4.72
465,144895,38.85,-30.98,4.72
466,124675,39,-7.45,5.79
467,164612,39.01,-44.8,5.96
468,84411,39.01,40.21,2.78
469,124050,39.28,2.12,5.58
470,83682,39.31,59.5,5.67
471,164600,39.33,-44.45,5.89
472,0,39.38,64.78,4.66
473,123690,39.41,7.45,5.38
474,102917,39.51,24.36,5.69
475,164580,39.57,-43.97,5.16
476,124603,39.62,-6.13,3.37
477,124661,39.79,-6.85,5.85
478,84240,39.93,44.9,5.82
479,102757,39.96,27.97,5.01
480,84423,39.98,40.21,5.77
481,103033,40,22.38,5.55
482,124455,40.11,-3.35,5.58
483,83645,40.32,60.47,4.51
484,124318,40.34,-1.12,5.23
485,103648,40.54,11.79,5.98
486,125219,40.55,-13.92,5.63
487,84687,40.69,34.59,5.4
488,144045,40.83,-16.51,5.68
489,125159,40.94,-13.07,3.87
490,165293,41.12,-60.68,5.25
491,191604,41.21,-64.46,5.98
492,144095,41.31,-17.29,5.97
493,144150,41.59,-18.08,3.25
494,144181,41.65,-18.6,5.46
495,83958,41.74,51.92,3.82
496,191683,41.78,-66.03,3.68
497,82659,41.85,86.47,4.78
498,83893,41.87,53.77,2.22
499,84019,41.88,50.37,4.6
500,165252,41.89,-59.52,4.68
501,164713,41.89,-46.35,5.09
502,144495,41.97,-23.1,4.91
503,144814,42.25,-28.09,4.46
504,103106,42.26,21.93,5.62
505,144889,42.36,-29.28,5.55
506,145382,42.41,-38.5,5.72
507,102912,42.49,25.53,5.65
508,165077,42.56,-54.98,5.55
509,145351,42.57,-37.81,5.98
510,103285,42.63,18.72,4.67
511,85095,42.72,27.27,5.52
512,83055,42.86,76.28,5.91
513,84835,43,32.45,5.57
514,84758,43.15,33.8,5.66
515,83551,43.15,63.83,5.79
516,144624,43.22,-24.49,4.89
517,124903,43.27,-8.07,5.18
518,82706,43.27,85.4,4.25
519,164861,43.52,-49.37,4.29
520,164639,43.65,-43.91,5.58
521,84098,43.65,48.78,4.14
522,145065,43.67,-32.04,5.74
523,124799,44.42,-6.01,4.45
524,104488,44.55,1.63,5.08
525,84651,44.73,36.42,5.03
526,144649,44.82,-24.14,4.31
527,84015,45.05,50.98,5.9
528,83729,45.16,58.52,5.28
529,85429,45.25,22.73,5.7
530,85062,45.53,28.86,5.71
531,83831,45.58,55.61,3.66
532,83416,45.61,67.2,4.47
533,84955,45.66,30.94,5.98
534,104308,45.95,4.5,5.27
535,103655,45.95,14.19,5.25
536,103800,45.96,12.02,5.76
537,125032,46.02,-8.42,5.89
538,125235,46.14,-11.09,3.72
539,104303,46.17,4.7,5.91
540,145637,46.18,-42.51,5.08
541,83768,46.21,57.33,5.51
542,104691,46.25,-0.49,5.3
543,164996,46.46,-51.85,5.97
544,145537,46.46,-40.34,4.69
545,126062,46.48,-23.58,5.15
546,84776,46.57,34.37,5.77
547,85770,46.69,18.1,5.11
548,84543,46.73,39.22,5.92
549,164974,46.74,-51.16,5.34
550,191900,46.76,-69.46,4.37
551,85672,46.83,19.81,5.26
552,84951,46.83,31.42,3.13
553,104461,46.86,3.25,2.99
554,85021,46.93,30.05,5.13
555,145278,47.08,-34.47,5.83
556,165044,47.13,-53.13,5.77
557,104722,47.14,-0.52,5.53
558,64202,47.28,67.8,3.57
559,104318,47.3,5.04,4.02
560,104807,47.36,-1.86,5.16
561,191858,47.37,-68.59,3.96
562,164910,47.38,-49.23,5.44
563,85769,47.42,18.42,4.37
564,145317,47.48,-35.11,5.86
565,85648,47.5,20.29,4.89
566,64673,47.54,56.73,4.997
