471,39.33,-44.45,5.89
472,39.38,64.78,4.66
473,39.41,7.45,5.38
474,39.51,24.36,5.69
475,39.57,-43.97,5.16
476,39.62,-6.13,3.37
477,39.79,-6.85,5.85
478,39.93,44.9,5.82
479,39.96,27.97,5.01
480,39.98,40.21,5.77
481,40,22.38,5.55
482,40.11,-3.35,5.58
483,40.32,60.47,4.51
484,40.34,-1.12,5.23
485,40.54,11.79,5.98
486,40.55,-13.92,5.63
487,40.69,34.59,5.4
488,40.83,-16.51,5.68
489,40.94,-13.07,3.87
490,41.12,-60.68,5.25
491,41.21,-64.46,5.98
492,41.31,-17.29,5.97
493,41.59,-18.08,3.25
494,41.65,-18.6,5.46
495,41.74,51.92,3.82
496,41.78,-66.03,3.68
497,41.85,86.47,4.78
498,41.87,53.77,2.22
499,41.88,50.37,4.6
500,41.89,-59.52,4.68
501,41.89,-46.35,5.09
502,41.97,-23.1,4.91
503,42.25,-28.09,4.46
504,42.26,21.93,5.62
505,42.36,-29.28,5.55
506,42.41,-38.5,5.72
507,42.49,25.53,5.65
508,42.56,-54.98,5.55
509,42.57,-37.81,5.98
510,42.63,18.72,4.67
511,42.72,27.27,5.52
512,42.86,76.28,5.91
513,43,32.45,5.57
514,43.15,33.8,5.66
515,43.15,63.83,5.79
516,43.22,-24.49,4.89
517,43.27,-8.07,5.18
518,43.27,85.4,4.25
519,43.52,-49.37,4.29
520,43.65,-43.91,5.58
521,43.65,48.78,4.14
522,43.67,-32.04,5.74
523,44.42,-6.01,4.45
524,44.55,1.63,5.08
525,44.73,36.42,5.03
526,44.82,-24.14,4.31
527,45.05,50.98,5.9
528,45.16,58.52,5.28
529,45.25,22.73,5.7
530,45.53,28.86,5.71
531,45.58,55.61,3.66
532,45.61,67.2,4.47
533,45.66,30.94,5.98
534,45.95,4.5,5.27
535,45.95,14.19,5.25
536,45.96,12.02,5.76
537,46.02,-8.42,5.89
538,46.14,-11.09,3.72
539,46.17,4.7,5.91
540,46.18,-42.51,5.08
541,46.21,57.33,5.51
542,46.25,-0.49,5.3
543,46.46,-51.85,5.97
544,46.46,-40.34,4.69
545,46.48,-23.58,5.15
546,46.57,34.37,5.77
547,46.69,18.1,5.11
548,46.73,39.22,5.92
549,46.74,-51.16,5.34
550,46.76,-69.46,4.37
551,46.83,19.81,5.26
552,46.83,31.42,3.13
553,46.86,3.25,2.99
554,46.93,30.05,5.13
555,47.08,-34.47,5.83
556,47.13,-53.13,5.77
557,47.14,-0.52,5.53
558,47.28,67.8,3.57
559,47.3,5.04,4.02
560,47.36,-1.86,5.16
561,47.37,-68.59,3.96
562,47.38,-49.23,5.44
563,47.42,18.42,4.37
564,47.48,-35.11,5.86
565,47.5,20.29,4.89
566,47.54,56.73,4.997
567,47.57,11.67,5.79
568,47.74,-8.91,0.93
569,47.82,-9.85,4.72
570,47.84,21.83,5.62
571,47.9,-84.35,5.98
572,47.95,-71.13,4.71
573,48.01,-12.57,5.52
574,48.01,30.53,5.37
575,48.03,-37.88,2.89
576,48.09,45.06,5.79
577,48.12,26.41,5.76
578,48.18,-4.75,5.98
579,48.3,48.46,4.98
580,48.49,-1.66,5.76
581,48.54,19.55,4.99
582,48.64,25.16,5.73
583,48.7,1.19,5.68
584,48.73,-7.08,2.71
585,48.75,-11.25,5.9
586,48.76,-17.63,5.3
587,48.76,9.12,4.35
588,48.8,-60.9,5.54
589,48.81,25.43,5.56
590,49.05,1.67,5.58
591,49.14,-8.19,5.12
592,49.2,-35.51,5.48
593,49.21,6.36,5.33
594,49.35,-5.7,5.3
595,49.48,28.44,4.39
596,49.6,-60.67,3.27
597,49.63,16.4,4.93
598,49.65,7.15,5.7
599,49.68,54.71,4.16
600,49.77,15.6,3.85
601,50.01,9.22,5.9
602,50.08,-7.01,5.75
603,50.18,58.74,5.98
604,50.22,-1.55,5.57
605,50.36,-37.86,5.78
606,50.45,24.44,5.1
607,50.67,-8.8,5.29
608,50.77,44.21,4.85
609,50.8,10.43,4.21
610,50.91,-4.41,6
611,50.91,37.96,5.72
612,51.07,16.53,5.42
613,51.08,-58.35,5.68
614,51.25,-66.96,5.96
615,51.44,23.19,5.47
616,51.59,31.77,5.68
617,51.87,52.44,5.57
618,51.91,-49.3,5.79
619,51.92,17.6,5.28
620,52.06,28.91,5.66
621,52.27,9.41,5.41
622,52.28,-58.52,4.04
623,52.33,15.19,5.88
624,52.36,57.12,5.38
625,52.39,14.42,5.86
626,52.42,-45.11,5.55
627,52.45,25.63,3.42
628,52.51,-53.05,4.83
629,52.54,20.6,5.86
630,52.64,13.84,5.64
631,52.66,40.28,2.85
632,52.78,-22.5,5.62
633,52.78,-2.32,5.66
634,52.85,36.17,3.91
635,52.88,-25.78,5.4
636,53.11,58.43,3.47
637,53.34,-41.99,5.71
638,53.39,37.87,5.34
639,53.5,48.92,5.4
640,53.52,-48.62,4.17
641,53.64,9.42,4.59
642,54.1,-2.6,4.38
643,54.16,-49.34,5.35
644,54.33,76.88,5.61
645,54.35,1.75,5.15
646,54.42,25.32,5.52
647,54.46,-2.14,4.39
648,54.5,4.53,5.65
649,54.55,1.59,5.83
650,54.67,46.14,5.54
651,54.68,44.51,5.4
652,54.7,1.74,5.6
653,54.75,4.41,4.77
654,54.81,44.55,5.21
655,54.84,-26.26,5.61
656,54.88,56.16,5.45
657,54.91,23.77,3.7
658,55.03,29.87,5.63
659,55.17,-6.12,5.71
660,55.19,-18.47,5.07
661,55.19,21.59,3.84
662,55.36,-0.14,5
663,55.39,-26.18,5.96
664,55.43,-16.59,4.04
665,55.52,-6.4,5.54
666,55.58,-12.67,5.96
667,55.58,-7.97,5.67
668,55.6,-79.08,5.94
669,55.67,-49.69,5.92
670,55.77,-3.38,3.83
671,55.88,32.31,5.39
672,55.94,23.92,4.41
673,55.98,-24.2,5.99
674,56.13,36.45,5.28
675,56.14,-17.5,5.43
676,56.25,-10.61,4.95
677,56.3,7.67,5.79
678,56.36,4.85,5.48
679,56.38,-28.71,3.94
680,56.4,18.86,5.13
681,56.41,33.14,4.81
682,56.43,-6.49,5.39
683,56.44,-58.28,5.79
684,56.49,-3.4,5.03
685,56.51,12.9,4.83
686,56.52,-45.37,5.97
687,56.55,-47.35,5.75
688,56.56,-7.55,5.79
689,56.97,22.3,5.06
690,57.02,51.04,4.81
691,57.03,-15.8,5.39
692,57.06,-36.37,5.65
693,57.09,19.38,6
694,57.21,60.85,5.52
695,57.37,19.23,5.61
696,57.42,9.94,5.26
697,57.45,-42.67,4.75
698,57.55,-35.28,5.1
699,57.62,9.65,5.69
700,57.68,-6.63,5.98
701,57.76,18.2,5.82
702,57.95,-16.61,5.69
703,57.97,-5.21,3.51
704,58.21,21.59,4.98
705,58.33,46.9,5.63
706,58.39,47.47,4.73
707,58.44,11.76,5.64
708,58.56,48.61,5.81
709,58.57,49.49,5.59
710,58.6,23.08,5.72
711,58.64,-15.16,4.66
712,58.69,53.41,5
713,58.7,-21.98,5.52
714,58.7,53.41,5.93
715,58.73,-48.44,5.79
716,58.77,31.59,5.94
717,58.8,-71.51,5.35
718,58.8,-66.08,5.21
719,58.84,-72.75,5.63
720,58.89,-15.65,3.63
721,59,3.4,4.44
722,59.01,-29.23,5.16
723,59.04,17.09,5.47
724,59.11,-42.22,5.28
725,59.11,3.4,5.82
726,59.19,-6.23,5.09
727,59.2,-72.17,5.24
728,59.2,-28.55,5.82
729,59.27,-10.44,5.82
730,59.31,35.58,5.41
731,59.39,-36.56,5.64
732,59.43,-71.44,4.82
733,59.73,-2.07,4.91
734,59.78,5.32,5.2
735,59.79,-20.42,5.54
736,59.9,44.23,5.54
737,59.94,-42.07,2.94
738,59.94,-24.76,4.71
739,59.96,-40.57,5.6
740,60.14,-16.55,4.43
741,60.17,-15.25,5.98
742,60.28,9.6,5.53
743,60.28,22.29,5.99
744,60.31,-15.32,3.78
745,60.39,56.31,4.3
746,60.5,-25.65,4.5
747,60.57,-73.94,5.19
748,60.6,50.1,5.44
749,60.66,34.34,3.14
750,60.72,-64.47,5.2
751,60.77,-32.96,5.67
752,60.78,-19.74,5.19
753,61,3.81,5.89
754,61.11,-3.41,5.68
755,61.27,-1.79,4.6
756,61.3,15.43,5.68
757,61.35,33.91,4.63
758,61.37,-33.75,5.31
759,61.44,32.71,4.51
760,61.5,-16.58,4.26
761,61.5,-16.57,5.09
762,61.6,-1.87,5.57
763,61.61,0.98,5.49
764,61.89,-1.04,5.6
765,62.11,4.57,3.08
766,62.12,4.57,5.1
767,62.19,-45.84,3.85
768,62.19,17.42,5.42
769,62.21,-55.73,3.75
770,62.28,-25.79,5.97
771,62.28,40.9,3.48
772,62.4,14.5,5.23
773,62.47,62.99,5.48
774,62.49,-4.65,5.08
775,62.64,14.63,5.93
776,62.7,-50.75,5.03
777,62.72,69.76,4.81
778,62.79,-68.6,5.95
779,62.81,54.03,5.14
780,62.86,8.72,5.89
781,62.87,-3.02,5.88
782,62.9,66.22,6
783,62.91,6.63,4.99
784,62.91,12.38,4.94
785,62.99,11.26,5.62
786,63.02,-3,5.26
787,63.03,-9.48,5.69
788,63.08,23.92,5.49
789,63.12,45.37,5.49
790,63.18,34.03,5.97
791,63.19,14.78,3.52
792,63.2,9.75,5.94
793,63.26,26.42,3.84
794,63.27,23.56,5.56
795,63.32,12.81,3.25
796,63.35,13.27,5.23
797,63.47,-6.36,5.18
798,63.52,21.55,4.32
799,63.87,4.5,5.41
800,63.91,11.11,5.23
801,64.42,56.36,5.54
802,64.6,-12.05,4.81
803,64.61,-5.97,5.3
804,64.69,33.58,5.56
805,64.91,-48.33,5.88
806,64.95,3.97,4.68
807,64.95,53.37,5.26
808,65.1,-7.09,5.53
809,65.19,-5.17,4.77
810,65.27,35.99,5.07
811,65.31,-1.34,4.66
812,65.36,-46.33,3.659
813,65.38,-38.64,4.85
814,65.53,-4.07,5.91
815,65.55,-70.18,5.26
816,65.58,-31.46,2.39
817,65.65,60.77,5.64
818,65.69,-58.2,5.44
819,65.71,-3.57,5.52
820,65.79,-3.85,5.49
821,65.81,-36.51,6
822,66.02,-44.74,4.81
823,66.08,75.14,4.75
824,66.1,27.66,5.17
825,66.1,54.58,5.03
826,66.16,43.72,4.9
827,66.17,54.41,5
828,66.24,-17.29,5.71
829,66.39,-54.55,5.75
830,66.6,31.66,5.73
831,66.66,-10.61,5.94
832,66.7,40.25,5.92
833,66.85,17.37,5.69
834,66.86,-47.61,4.04
835,66.86,17.38,4.34
836,66.91,42.7,4.21
837,66.93,15.32,4.28
838,66.94,15.49,5.58
839,66.95,-84.19,5.17
840,67.01,-10.35,5.06
841,67.03,46.82,5.87
842,67.06,-68.89,4.98
843,67.08,-61.11,4.24
844,67.08,75.16,5.9
845,67.11,-4.04,4.52
846,67.24,12.65,5.26
847,67.24,66.17,3.04
848,67.3,4.46,5.93
849,67.33,-62.02,5.01
850,67.33,21.8,5.12
851,67.42,-38.71,3.53
852,67.42,-0.66,5.73
853,67.44,-35.67,5.64
854,67.45,19.24,0.03
855,67.61,60.04,3.48
856,67.64,-61.54,4.41
857,67.66,-3.27,5.2
858,67.68,-69.64,4.49
859,67.68,50.33,4.61
860,67.76,49.78,5.75
861,67.77,0.82,5.51
862,67.98,7.44,4.74
863,68.36,-15.04,5.29
864,68.5,-67.74,5.66
865,68.52,15.21,5.9
866,68.62,-55.53,5.94
867,68.67,49.87,5.36
868,68.73,-8.7,5.6
869,68.79,-86.03,5.6
870,68.8,18.17,5.21
871,68.82,4.44,5
872,68.83,-10.81,4.92
873,68.85,18.2,5.01
874,69.12,9.31,5.18
875,69.31,-40.86,5.38
876,69.39,-42.93,5.77
877,69.46,-60.36,4.997
878,69.49,0.39,5.65
879,69.58,24.12,5.57
880,69.87,-28.27,5.96
881,69.9,11.86,4.34
882,69.97,-32.32,5.55
883,69.99,-42.94,4.8
884,70.06,-20.92,4.09
885,70.08,63.3,5.71
886,70.24,-43.5,5.51
887,70.55,25.9,5.01
888,70.62,12.75,4.41
889,70.67,-33.92,5.83
890,70.84,47.11,4.24
891,70.92,-5.04,4.01
892,70.96,-58.74,4.23
893,71.02,3.36,3.9
894,71.24,43.01,5.67
895,71.31,-10.98,4.57
896,71.49,17.03,5.46
897,71.61,39.96,4.82
898,71.69,-32.32,5.61
899,71.69,76.51,5.98
900,71.72,-3.02,4.43
901,71.76,6.6,4.89
902,71.81,-70.94,5.7
903,71.99,-26.51,4.34
904,71.99,-0.68,5.71
905,72.12,-6.72,5.68
906,72.13,-75.26,4.55
907,72.14,-10.15,5.61
908,72.16,34.58,5.5
909,72.32,31.27,3.81
910,72.35,-23.99,5.46
911,72.4,-35.02,5.78
912,72.42,-10.8,5
913,72.45,27.66,5.69
914,72.48,45.04,3.9
915,72.51,4.61,5.79
916,72.55,42.19,5.82
917,72.66,-67.4,5.89
918,72.69,47.98,4.72
919,72.86,2.1,5.39
920,72.98,-27.52,5.34
921,73,6.57,5.84
922,73.08,3.76,5.15
923,73.1,-20.54,5.94
924,73.11,-18.06,5.59
925,73.16,-71.17,5.84
926,73.31,-7.63,4.23
927,73.32,-23.55,5.78
928,73.41,-0.54,5.18
929,73.45,39.24,5.98
930,73.58,6.2,5.19
931,73.82,17.79,4.19
932,73.9,-18.27,5.7
933,73.9,5.19,4.95
934,73.92,2.04,4.94
935,73.95,-58.94,5.58
936,73.97,-5.88,5.51
937,74.4,-39.97,5.58
938,74.4,-19.7,4.52
939,74.45,1.17,4.95
940,74.6,-51.08,5.43
941,74.68,-57.09,5.56
942,74.7,33.66,5.84
943,74.73,-74.79,5.78
944,75.05,0.63,5.58
945,75.15,-78.23,4.46
946,75.15,-68.59,5.73
947,75.22,7.13,5.69
948,75.26,-25.96,5.78
949,75.26,32.06,5.36
