160,6838,13.63,-0.56,5.8
161,8720,13.7,-64.46,4.22
162,6171,13.73,28.42,5.77
163,6544,13.86,11.4,5.54
164,6933,13.88,-3.92,5.63
165,7650,13.93,-26.93,4.49
166,7114,14.01,-10.1,5.68
167,7362,14.04,-17.95,5.02
168,7604,14.05,-25.56,4.53
169,8447,14.13,-54.81,4.94
170,5854,14.2,44.08,2.63
171,6944,14.31,-4.03,5.13
172,5343,14.49,68.9,5.97
173,7078,14.51,-8.74,5.22
174,5512,14.55,60.79,5.87
175,7801,14.56,-32.01,5.85
176,6568,14.57,10.85,5.74
177,7363,14.59,-17.79,5.44
178,8576,14.6,-59.32,4.29
179,7150,14.62,-10.78,3.53
180,7440,14.69,-20.5,4.61
181,7217,14.72,-12.51,3.77
182,7431,14.79,-20.3,5.65
183,6093,14.79,33.22,4.82
184,5963,14.86,39.52,5.82
185,7597,14.87,-25.04,4.7
186,7145,14.99,-10.5,5.06
187,5340,15.14,69.11,0.16
188,6011,15.18,37.28,5.92
189,7618,15.23,-25.67,4.85
190,6858,15.33,-0.45,5.39
191,8070,15.36,-40.95,5.7
192,6136,15.44,31.66,5.39
193,84,15.54,-83.15,5.17
194,6318,15.58,22.18,4.81
195,7722,15.63,-29.38,5.73
196,7327,15.64,-16.16,5.59
197,5475,15.64,62.54,4.86
198,5567,15.69,58.32,5.91
199,5868,15.7,44.1,4.42
200,7264,15.89,-13.29,2.9
201,8601,15.95,-60.4,5.82
202,8326,16.25,-49.94,5.02
203,7473,16.44,-20.7,5.97
204,9091,16.57,-78.9,5.04
205,7375,16.78,-17.13,5.57
206,6567,17,12.34,4.62
207,5255,17.02,73.78,5.76
208,6149,17.13,31.85,3.9
209,5802,17.21,47.57,5.26
210,7249,17.36,-12.26,5.58
211,6930,17.47,-1.79,4.69
212,6047,17.55,37.18,5.46
213,5788,17.59,48.19,5.13
214,6959,17.6,-2.68,5.5
215,5789,17.6,48.19,4.12
216,6962,17.71,-2.88,5.74
217,5502,17.74,61.82,4.6
218,6205,17.93,29.12,5.73
219,8623,18.03,-61.2,5.88
220,5405,18.06,66.82,5.4
221,6698,18.17,6.98,3.32
222,6493,18.26,16.27,4.54
223,9073,18.27,-78.33,5.59
224,6014,18.4,38.75,5.94
225,7980,18.47,-37.18,4.11
226,6534,18.56,14.46,5.62
227,7304,18.62,-14.13,4.88
228,7126,18.72,-8.26,5.56
229,5462,18.81,63.9,5.91
230,6881,19.05,0.69,5.71
231,8110,19.07,-41.98,5.41
232,5575,19.22,59,5.72
233,6353,19.3,22.93,5.64
234,7119,19.33,-7.75,5.1
235,6255,19.36,27.04,5.51
236,8013,19.59,-38.09,5.7
237,7961,19.65,-36.34,5.86
238,7344,19.65,-14.77,5.85
239,7936,20.01,-35.5,4.15
240,7340,20.06,-14.55,3.93
241,6733,20.07,6.87,4.77
242,6755,20.3,6.14,5.85
243,7230,20.44,-10.16,5.94
244,8728,20.5,-64.9,1.23
245,8693,20.6,-63.54,5.99
246,7515,20.66,-20.67,4.88
247,8386,20.71,-52.44,5.43
248,6010,20.72,39.95,5.74
249,6349,20.78,23.78,6
250,6195,20.82,30.87,5.78
251,8740,20.9,-65.33,5.51
252,6158,21.01,33.25,5.63
253,6946,21.06,-0.53,5.76
254,6415,21.2,20.75,4.74
255,7443,21.24,-18.05,5.65
256,6111,21.3,35.77,5.83
257,6970,21.31,-1.4,5.13
258,7748,21.51,-28.31,5.86
259,5123,21.67,79.45,5.73
260,6884,21.82,2.03,4.67
261,7342,21.84,-13.77,4.58
262,5843,21.84,47.75,5.33
263,7561,21.93,-21.67,5.9
264,8080,21.98,-40.01,4.52
265,6004,22.16,40.77,5.64
266,7166,22.34,-7.55,5.52
267,8754,22.4,-65.68,5.55
268,6516,22.41,17.44,5.33
269,8478,22.59,-55.28,5.44
270,8253,22.61,-46.64,5.74
271,8802,22.63,-67.22,5.61
272,6706,22.63,9.24,5.85
273,6414,22.74,21.57,5.91
274,6234,22.85,29.8,5.22
275,5739,22.86,52.36,5.15
276,6686,22.94,10.21,5.45
277,5544,23.08,61.36,4.67
278,7378,23.15,-14.37,5.72
279,7055,23.38,-3.56,5.72
280,7476,23.48,-18.07,5.3
281,6756,23.48,7.82,5.74
282,6507,23.49,18.45,5.42
283,5553,23.55,60.93,5.99
284,8408,23.59,-53.01,5.96
285,6710,23.74,9.59,4.63
286,6973,23.76,-0.17,3.85
287,7489,23.82,-18.4,5.07
288,7020,23.84,-2.1,4.71
289,5874,24.09,46.75,5.98
290,7367,24.15,-13.7,5.71
291,7094,24.17,-4.34,5.84
292,7282,24.35,-10.35,5.5
293,7937,24.38,-34.37,5.91
294,5870,24.38,47.09,5.71
295,7761,24.49,-27.66,5.27
296,7496,24.56,-18.36,5.49
297,8813,24.58,-67.49,5.87
298,7032,24.67,-2.02,4.9
299,8563,24.7,-58.58,5.94
300,7007,24.7,-1.02,5.82
301,7454,25.05,-16.56,5.47
302,9016,25.2,-76.13,4.58
303,6250,25.24,30.18,5.48
304,24,25.27,-80.63,5.44
305,8628,25.5,-60.97,4.19
306,5804,25.54,50.29,5.94
307,5867,25.98,47.87,3.66
308,7614,26.03,-21.54,5.01
309,6524,26.03,19.03,5.58
310,6228,26.04,31.77,5.14
311,5840,26.07,49.26,5.99
312,7830,26.08,-29.78,5.91
313,5940,26.21,45.02,5.54
314,7814,26.23,-29.08,5.25
315,8172,26.31,-42.85,5.62
316,34,26.32,-81.13,5.41
317,5654,26.32,56.76,5.95
318,5434,26.51,66.57,5.9
319,6689,26.71,12.1,5.95
320,6498,26.77,20.75,4.32
321,7822,26.8,-29.27,4.8
322,8087,26.84,-39.21,5.3
323,6869,26.91,5.36,3.25
324,8470,26.99,-54.7,5.58
325,8204,26.99,-43.59,3.75
326,6684,27.16,12.55,5.84
327,8285,27.22,-47.22,5.24
328,6667,27.3,13.67,5.92
329,7066,27.41,-1.72,5.4
330,6159,27.46,35.97,4.84
331,7083,27.47,-2.3,5.98
332,7900,27.58,-31.87,5.15
333,5933,27.75,45.71,3.85
334,8213,27.98,-43.87,4.51
335,6629,28.02,15.36,3.75
336,8060,28.06,-37.86,4.85
337,8883,28.17,-69.95,5.66
338,8127,28.2,-40.61,5.16
339,7279,28.23,-8.31,5.36
340,7063,28.23,-1.22,4.23
341,7649,28.27,-21.69,5.7
342,7430,28.31,-14.44,5.13
343,7149,28.37,-3.91,4.82
344,6299,28.37,29.5,3.19
345,6723,28.38,11.64,4.44
346,8529,28.54,-56.78,5.53
347,8207,28.64,-43.36,5.77
348,6935,28.68,3.93,5.38
349,6281,28.74,30.66,4.37
350,8183,28.79,-42.56,5.37
351,7193,28.98,-4.89,4.02
352,7776,29.16,-26.37,3.09
353,6603,29.22,17.19,2.77
354,8000,29.34,-35.06,5.78
355,6117,29.46,38.63,4.58
356,5182,29.47,77.55,5.97
357,7541,29.54,-17.66,6
358,5845,29.69,49.96,5.8
359,6714,29.73,12.63,3.98
360,6957,29.82,3.88,5.95
361,7905,29.83,-31.23,5.79
362,7553,29.83,-18,5.39
363,6752,29.91,11.37,4.03
364,5692,29.93,55.89,5.69
365,5879,30.1,48.33,4.09
366,7236,30.27,-5.51,3.44
367,6918,30.34,5.48,5.2
368,7715,30.41,-23.59,5.84
369,6590,30.63,18.41,5.96
370,5304,30.82,72.18,4.82
371,7225,30.88,-4.84,5.4
372,8245,30.89,-44.7,5.7
373,7889,30.95,-30.5,5.26
374,7209,30.95,-4.23,5.41
375,6797,30.98,10.66,5.67
376,6712,31,13.37,4.79
377,6476,31.01,23.44,5.76
378,6008,31.02,43.64,5
379,6993,31.08,2.94,5.77
380,7754,31.1,-24.81,3.58
381,7747,31.1,-24.7,4.24
382,8596,31.11,-59.3,5.97
383,8743,31.12,-64.99,5.66
384,7773,31.18,-25.48,4.76
385,5966,31.2,45.44,5.11
386,6800,31.25,10.58,5.49
387,8075,31.32,-37.29,4.08
388,6393,31.39,26.74,5.33
389,7333,31.4,-8.93,4.99
390,5842,31.42,50.45,4.51
391,6246,31.51,32.94,5.93
392,7059,31.52,0.67,5.88
393,7637,31.61,-19.66,5.86
394,6795,31.73,11.13,5.71
395,8137,31.74,-40.23,5.4
396,7446,31.78,-13.29,4.97
397,8018,31.79,-35,5.88
398,6670,31.79,15.71,5.77
399,8260,31.95,-44.99,4.52
400,7584,32.28,-17.8,5.77
401,6433,32.38,25.49,5.02
402,6866,32.47,8.34,4.85
403,7593,32.67,-17.76,5.69
404,5534,32.76,63.06,5.88
405,6355,32.78,29.22,4.88
406,6548,32.95,21.39,5.8
407,8288,33.39,-46.03,4.73
408,6341,33.5,29.95,5.92
409,8167,33.63,-40.77,4.29
410,8024,33.65,-34.63,5.96
411,6227,33.78,34.86,5.63
412,8480,33.84,-53.78,5.32
413,5924,33.84,47.76,5.44
414,8516,33.85,-55.56,5.13
415,6337,33.96,30.26,4.98
416,7040,34.02,2.41,5.02
417,7460,34.06,-12.42,5.45
418,6065,34.13,42.62,5.71
419,5899,34.44,48.7,4.74
420,7976,34.83,-32.07,5.87
421,8128,34.87,-38.69,5.33
422,7414,34.93,-10,5.03
423,8789,35.24,-66.15,4.48
424,6095,35.26,41.3,3.74
425,7845,35.46,-26.86,5.66
426,7336,35.48,-6.89,5.47
427,6406,35.54,27.82,3.37
428,6857,35.79,10.46,5.42
429,6928,35.81,8.03,5.71
430,6770,35.82,13.74,4.64
431,7158,35.86,-0.14,5.57
432,6556,35.9,22.57,2.09
433,7214,35.94,-1.86,5.83
434,8278,36.01,-44.67,3.68
435,7349,36.25,-6.99,5.82
436,5600,36.25,60.66,4.79
437,5634,36.45,59.48,4.93
438,6771,36.59,14.09,3.72
439,7447,36.99,-10.66,4.36
440,7319,37.01,-5.53,5.1
441,5640,37.02,59.24,5.81
442,8592,37.09,-58.2,5.21
443,8439,37.16,-51.76,5.8
444,7048,37.16,3.83,5.82
445,7141,37.22,0.85,4.61
446,6987,37.22,6.31,5.44
447,6902,37.22,9.36,5.66
448,7387,37.26,-7.64,4.68
449,7575,37.28,-15.18,5.63
450,7287,37.53,-3.9,5.15
451,8322,37.61,-46.01,2.85
452,7950,37.69,-30.1,3.77
453,6152,37.79,39.82,5.24
454,6293,37.87,33.62,5.35
455,5490,38,65.06,4.81
456,7480,38.06,-11.24,5.66
457,5247,38.11,75.54,5.01
458,5972,38.14,46.78,4.82
459,42,38.31,-81.49,5.95
460,8093,38.45,-35.77,4.51
461,6481,38.56,26.37,5.75
462,8187,38.64,-39.64,5.49
463,8015,38.64,-32.24,5.48
464,8817,38.82,-66.53,4.72
465,7990,38.85,-30.98,4.72
466,7400,39,-7.45,5.79
467,8302,39.01,-44.8,5.96
468,6148,39.01,40.21,2.78
469,7135,39.28,2.12,5.58
470,5638,39.31,59.5,5.67
471,8295,39.33,-44.45,5.89
472,5505,39.38,64.78,4.66
473,6985,39.41,7.45,5.38
474,6542,39.51,24.36,5.69
475,8283,39.57,-43.97,5.16
476,7377,39.62,-6.13,3.37
477,7397,39.79,-6.85,5.85
478,6039,39.93,44.9,5.82
479,6452,39.96,27.97,5.01
480,6154,39.98,40.21,5.77
481,6594,40,22.38,5.55
482,7303,40.11,-3.35,5.58
483,5616,40.32,60.47,4.51
484,7266,40.34,-1.12,5.23
485,6883,40.54,11.79,5.98
486,7596,40.55,-13.92,5.63
487,6287,40.69,34.59,5.4
488,7667,40.83,-16.51,5.68
489,7570,40.94,-13.07,3.87
490,8670,41.12,-60.68,5.25
491,8764,41.21,-64.46,5.98
492,7690,41.31,-17.29,5.97
493,7710,41.59,-18.08,3.25
494,7720,41.65,-18.6,5.46
495,5849,41.74,51.92,3.82
496,8812,41.78,-66.03,3.68
497,4954,41.85,86.47,4.78
498,5793,41.87,53.77,2.22
499,5889,41.88,50.37,4.6
500,8649,41.89,-59.52,4.68
501,8351,41.89,-46.35,5.09
502,7831,41.97,-23.1,4.91
503,7951,42.25,-28.09,4.46
504,6627,42.26,21.93,5.62
505,7985,42.36,-29.28,5.55
506,8195,42.41,-38.5,5.72
507,6541,42.49,25.53,5.65
508,8544,42.56,-54.98,5.55
509,8175,42.57,-37.81,5.98
510,6713,42.63,18.72,4.67
511,6502,42.72,27.27,5.52
512,5229,42.86,76.28,5.91
513,6364,43,32.45,5.57
514,6325,43.15,33.8,5.66
515,5532,43.15,63.83,5.79
516,7873,43.22,-24.49,4.89
517,7474,43.27,-8.07,5.18
518,4983,43.27,85.4,4.25
519,8418,43.52,-49.37,4.29
520,8319,43.65,-43.91,5.58
521,5947,43.65,48.78,4.14
522,8059,43.67,-32.04,5.74
523,7429,44.42,-6.01,4.45
524,7248,44.55,1.63,5.08
525,6270,44.73,36.42,5.03
526,7884,44.82,-24.14,4.31
527,5880,45.05,50.98,5.9
528,5676,45.16,58.52,5.28
529,6638,45.25,22.73,5.7
530,6480,45.53,28.86,5.71
531,5747,45.58,55.61,3.66
532,5447,45.61,67.2,4.47
533,6419,45.66,30.94,5.98
534,7172,45.95,4.5,5.27
535,6885,45.95,14.19,5.25
536,6955,45.96,12.02,5.76
537,7519,46.02,-8.42,5.89
538,7602,46.14,-11.09,3.72
539,7167,46.17,4.7,5.91
540,8311,46.18,-42.51,5.08
541,5709,46.21,57.33,5.51
542,7315,46.25,-0.49,5.3
543,8508,46.46,-51.85,5.97
544,8264,46.46,-40.34,4.69
545,7897,46.48,-23.58,5.15
546,6333,46.57,34.37,5.77
547,6794,46.69,18.1,5.11
548,6213,46.73,39.22,5.92
549,8496,46.74,-51.16,5.34
550,8906,46.76,-69.46,4.37
551,6738,46.83,19.81,5.26
552,6410,46.83,31.42,3.13
553,7235,46.86,3.25,2.99
554,6457,46.93,30.05,5.13
555,8141,47.08,-34.47,5.83
556,8534,47.13,-53.13,5.77
557,7331,47.14,-0.52,5.53
558,5429,47.28,67.8,3.57
559,7176,47.3,5.04,4.02
560,7373,47.36,-1.86,5.16
561,8892,47.37,-68.59,3.96
562,8452,47.38,-49.23,5.44
563,6787,47.42,18.42,4.37
564,8160,47.48,-35.11,5.86
565,6730,47.5,20.29,4.89
566,5728,47.54,56.73,4.997
567,6977,47.57,11.67,5.79
568,7557,47.74,-8.91,0.93
569,7595,47.82,-9.85,4.72
570,6687,47.84,21.83,5.62
571,102,47.9,-84.35,5.98
572,8939,47.95,-71.13,4.71
573,7669,48.01,-12.57,5.52
574,6455,48.01,30.53,5.37
575,8232,48.03,-37.88,2.89
576,6074,48.09,45.06,5.79
577,6571,48.12,26.41,5.76
578,7456,48.18,-4.75,5.98
579,5971,48.3,48.46,4.98
580,7389,48.49,-1.66,5.76
581,6765,48.54,19.55,4.99
582,6608,48.64,25.16,5.73
583,7307,48.7,1.19,5.68
584,7525,48.73,-7.08,2.71
585,7648,48.75,-11.25,5.9
586,7794,48.76,-17.63,5.3
587,7069,48.76,9.12,4.35
588,8711,48.8,-60.9,5.54
589,6602,48.81,25.43,5.56
590,7300,49.05,1.67,5.58
591,7560,49.14,-8.19,5.12
592,8199,49.2,-35.51,5.48
593,7165,49.21,6.36,5.33
594,7497,49.35,-5.7,5.3
595,6526,49.48,28.44,4.39
596,8709,49.6,-60.67,3.27
597,6868,49.63,16.4,4.93
598,7148,49.65,7.15,5.7
599,5778,49.68,54.71,4.16
600,6895,49.77,15.6,3.85
601,7086,50.01,9.22,5.9
602,0,50.08,-7.01,5.75
603,5674,50.18,58.74,5.98
604,7407,50.22,-1.55,5.57
605,8251,50.36,-37.86,5.78
606,6644,50.45,24.44,5.1
607,7610,50.67,-8.8,5.29
608,6103,50.77,44.21,4.85
609,7061,50.8,10.43,4.21
610,7486,50.91,-4.41,6
611,6258,50.91,37.96,5.72
612,6882,51.07,16.53,5.42
613,8673,51.08,-58.35,5.68
614,8869,51.25,-66.96,5.96
615,6685,51.44,23.19,5.47
616,6443,51.59,31.77,5.68
617,5855,51.87,52.44,5.57
618,8500,51.91,-49.3,5.79
619,6860,51.92,17.6,5.28
620,6533,52.06,28.91,5.66
621,7113,52.27,9.41,5.41
622,8679,52.28,-58.52,4.04
623,6943,52.33,15.19,5.88
624,5718,52.36,57.12,5.38
625,6966,52.39,14.42,5.86
626,8401,52.42,-45.11,5.55
627,6623,52.45,25.63,3.42
628,8573,52.51,-53.05,4.83
629,6781,52.54,20.6,5.86
630,6980,52.64,13.84,5.64
631,6212,52.66,40.28,2.85
632,7953,52.78,-22.5,5.62
633,7463,52.78,-2.32,5.66
634,6324,52.85,36.17,3.91
635,8034,52.88,-25.78,5.4
636,5681,53.11,58.43,3.47
637,8360,53.34,-41.99,5.71
638,6279,53.39,37.87,5.34
639,5968,53.5,48.92,5.4
640,8499,53.52,-48.62,4.17
641,7133,53.64,9.42,4.59
642,7488,54.1,-2.6,4.38
643,8512,54.16,-49.34,5.35
644,5195,54.33,76.88,5.61
645,7385,54.35,1.75,5.15
646,6654,54.42,25.32,5.52
647,7479,54.46,-2.14,4.39
648,7301,54.5,4.53,5.65
649,7391,54.55,1.59,5.83
650,6063,54.67,46.14,5.54
651,6108,54.68,44.51,5.4
652,7390,54.7,1.74,5.6
653,7306,54.75,4.41,4.77
654,6107,54.81,44.55,5.21
655,8066,54.84,-26.26,5.61
656,5741,54.88,56.16,5.45
657,6703,54.91,23.77,3.7
658,6528,55.03,29.87,5.63
659,7609,55.17,-6.12,5.71
660,7896,55.19,-18.47,5.07
661,6779,55.19,21.59,3.84
662,7437,55.36,-0.14,5
663,8077,55.39,-26.18,5.96
664,7852,55.43,-16.59,4.04
665,7622,55.52,-6.4,5.54
666,7774,55.58,-12.67,5.96
667,7664,55.58,-7.97,5.67
668,12,55.6,-79.08,5.94
669,8530,55.67,-49.69,5.92
670,7536,55.77,-3.38,3.83
671,6458,55.88,32.31,5.39
672,6707,55.94,23.92,4.41
673,8038,55.98,-24.2,5.99
674,6332,56.13,36.45,5.28
675,7883,56.14,-17.5,5.43
676,7724,56.25,-10.61,4.95
677,7250,56.3,7.67,5.79
678,7318,56.36,4.85,5.48
679,8131,56.38,-28.71,3.94
680,6877,56.4,18.86,5.13
681,6431,56.41,33.14,4.81
682,7645,56.43,-6.49,5.39
683,8704,56.44,-58.28,5.79
684,7546,56.49,-3.4,5.03
685,7064,56.51,12.9,4.83
686,8453,56.52,-45.37,5.97
687,8504,56.55,-47.35,5.75
688,7672,56.56,-7.55,5.79
689,6775,56.97,22.3,5.06
690,5901,57.02,51.04,4.81
691,7858,57.03,-15.8,5.39
692,8287,57.06,-36.37,5.65
693,6867,57.09,19.38,6
694,5609,57.21,60.85,5.52
695,6876,57.37,19.23,5.61
696,7181,57.42,9.94,5.26
697,8402,57.45,-42.67,4.75
698,8277,57.55,-35.28,5.1
699,7202,57.62,9.65,5.69
700,7662,57.68,-6.63,5.98
701,6917,57.76,18.2,5.82
702,7892,57.95,-16.61,5.69
703,7635,57.97,-5.21,3.51
704,6815,58.21,21.59,4.98
705,6046,58.33,46.9,5.63
706,6018,58.39,47.47,4.73
707,7132,58.44,11.76,5.64
708,5983,58.56,48.61,5.81
709,5957,58.57,49.49,5.59
710,6768,58.6,23.08,5.72
711,7871,58.64,-15.16,4.66
712,5834,58.69,53.41,5
713,8030,58.7,-21.98,5.52
714,5833,58.7,53.41,5.93
715,8533,58.73,-48.44,5.79
716,6506,58.77,31.59,5.94
717,8980,58.8,-71.51,5.35
718,8890,58.8,-66.08,5.21
719,9002,58.84,-72.75,5.63
720,7882,58.89,-15.65,3.63
721,7405,59,3.4,4.44
722,8178,59.01,-29.23,5.16
723,6968,59.04,17.09,5.47
724,8410,59.11,-42.22,5.28
725,7406,59.11,3.4,5.82
726,7679,59.19,-6.23,5.09
727,8998,59.2,-72.17,5.24
728,8163,59.2,-28.55,5.82
729,7780,59.27,-10.44,5.82
730,6377,59.31,35.58,5.41
731,8328,59.39,-36.56,5.64
732,8982,59.43,-71.44,4.82
733,7565,59.73,-2.07,4.91
734,7358,59.78,5.32,5.2
735,8012,59.79,-20.42,5.54
736,6123,59.9,44.23,5.54
737,8414,59.94,-42.07,2.94
738,8097,59.94,-24.76,4.71
739,8390,59.96,-40.57,5.6
740,7928,60.14,-16.55,4.43
741,7899,60.17,-15.25,5.98
742,7253,60.28,9.6,5.53
743,6814,60.28,22.29,5.99
744,7906,60.31,-15.32,3.78
745,5733,60.39,56.31,4.3
746,8123,60.5,-25.65,4.5
747,9031,60.57,-73.94,5.19
748,5936,60.6,50.1,5.44
749,6418,60.66,34.34,3.14
750,8866,60.72,-64.47,5.2
751,8270,60.77,-32.96,5.67
752,8011,60.78,-19.74,5.19
753,7421,61,3.81,5.89
754,7641,61.11,-3.41,5.68
755,7592,61.27,-1.79,4.6
756,7044,61.3,15.43,5.68
757,6436,61.35,33.91,4.63
758,8289,61.37,-33.75,5.31
759,6485,61.44,32.71,4.51
760,7948,61.5,-16.58,4.26
761,7947,61.5,-16.57,5.09
762,7601,61.6,-1.87,5.57
763,7506,61.61,0.98,5.49
764,7573,61.89,-1.04,5.6
765,7417,62.11,4.57,3.08
766,7418,62.12,4.57,5.1
767,8518,62.19,-45.84,3.85
768,6997,62.19,17.42,5.42
769,8698,62.21,-55.73,3.75
770,8149,62.28,-25.79,5.97
771,6220,62.28,40.9,3.48
772,7102,62.4,14.5,5.23
773,5541,62.47,62.99,5.48
774,7688,62.49,-4.65,5.08
775,7100,62.64,14.63,5.93
776,8610,62.7,-50.75,5.03
777,5361,62.72,69.76,4.81
778,8946,62.79,-68.6,5.95
779,5800,62.81,54.03,5.14
780,7302,62.86,8.72,5.89
781,7656,62.87,-3.02,5.88
782,5448,62.9,66.22,6
783,7372,62.91,6.63,4.99
784,7192,62.91,12.38,4.94
785,7237,62.99,11.26,5.62
786,7657,63.02,-3,5.26
787,7811,63.03,-9.48,5.69
788,6793,63.08,23.92,5.49
789,6091,63.12,45.37,5.49
790,6444,63.18,34.03,5.97
791,7106,63.19,14.78,3.52
792,7283,63.2,9.75,5.94
793,6695,63.26,26.42,3.84
794,6807,63.27,23.56,5.56
795,7178,63.32,12.81,3.25
796,7162,63.35,13.27,5.23
797,7741,63.47,-6.36,5.18
798,6872,63.52,21.55,4.32
799,7441,63.87,4.5,5.41
800,7261,63.91,11.11,5.23
801,5726,64.42,56.36,5.54
