0,166367
1,229903
2,159665
3,120809
4,159963
5,210928
6,0
7,184754
8,230523
9,185320
10,185238
11,230726
12,100925
13,160046
14,230667
15,209696
16,140444
17,209802
18,210257
19,185755
20,230644
21,159793
22,120920
23,210312
24,192430
25,186237
26,186025
27,159948
28,213850
29,185401
30,230575
31,185975
32,140897
33,120601
34,120774
35,213543
36,212522
37,185470
38,141022
39,210116
40,211175
41,211767
42,100975
43,211719
44,186328
45,120955
46,212416
47,186681
48,82942
49,212793
50,100751
51,140596
52,185296
53,120946
54,186838
55,185367
56,141024
57,212666
58,140775
59,212653
60,213452
61,140787
62,212488
63,141066
64,160305
65,186612
66,140801
67,211885
68,100766
69,212998
70,211716
71,140740
72,121020
73,210883
74,185660
75,186163
76,186204
77,186061
78,213374
79,211717
80,213414
81,160006
82,120916
83,100956
84,160332
85,141187
86,187600
87,186135
88,212800
89,211724
90,141186
91,186437
92,101152
93,186841
94,214275
95,187239
96,160118
97,211541
98,141001
99,160402
100,141086
101,141052
102,188127
103,188093
104,187683
105,211782
106,186509
107,186981
108,187448
109,100980
110,121152
111,187216
112,212333
113,212472
114,186497
115,101137
116,186543
117,160701
118,187080
119,121215
120,160700
121,160479
122,186544
123,101145
124,214701
125,160324
126,213078
127,82825
128,213577
129,213599
130,187835
131,187599
132,186794
133,188192
134,212345
135,83015
136,214444
137,187255
138,187071
139,212636
140,187882
141,160822
142,212716
143,187468
144,160915
145,187086
146,187426
147,161093
148,161376
149,213258
150,141431
151,187445
152,213981
153,214153
154,121218
155,212874
156,82946
157,121170
158,160747
159,213576
160,161260
161,214189
162,141269
163,160653
164,161540
165,188844
166,187422
167,188101
168,188742
169,213602
170,121157
171,161564
172,100949
173,187324
174,101200
175,189264
176,160708
177,188105
178,213883
179,187504
180,188337
181,187643
182,188326
183,121540
184,121315
185,188722
186,187498
187,100944
188,121390
189,188778
190,161348
191,212709
192,121623
193,166207
194,141483
195,189065
196,187992
197,101138
198,101293
199,121186
200,187756
201,213948
202,213292
203,188419
204,0
205,188121
206,141772
207,83103
208,121658
209,101640
210,162229
211,161520
212,121431
213,101623
214,161587
215,101624
216,161605
217,101184
218,121790
219,214000
220,101025
221,142004
222,141665
223,192294
224,121392
225,189781
226,141730
227,162413
228,161984
229,101121
230,161415
231,190129
232,101299
233,141513
234,161964
235,121911
236,189856
237,189733
238,162521
239,189664
240,162512
241,142050
242,142083
243,162177
244,191524
245,191444
246,162964
247,190822
248,121383
249,122056
250,121776
251,191550
252,121676
253,161569
254,141586
255,162816
256,121568
257,161632
258,189114
259,82905
260,142267
261,162518
262,101683
263,163060
264,190025
265,101939
266,162052
267,191581
268,141702
269,190985
270,190478
271,191674
272,142012
273,122226
274,121865
275,101545
276,141979
277,101250
278,162609
279,161817
280,162883
281,142085
282,122418
283,101276
284,190864
285,142025
286,142408
287,162915
288,142515
289,101744
290,162595
291,142692
292,162326
293,189667
294,101739
295,163445
296,162931
297,191686
298,142546
299,191182
300,142480
301,162827
302,192167
303,121895
304,166083
305,191318
306,101642
307,101725
308,163141
309,122465
310,121843
311,101678
312,163626
313,101834
314,163592
315,190285
316,166103
317,101429
318,83395
319,122950
320,122387
321,163614
322,190050
323,142241
324,190976
325,190341
326,122935
327,190559
328,122861
329,142620
330,102234
331,142661
332,163779
333,101826
334,190374
335,122754
336,189986
337,191840
338,190173
339,143134
340,142618
341,163195
342,162792
343,142838
344,121962
345,123035
346,191105
347,190349
348,142348
349,102458
350,190295
351,142931
352,163481
353,122671
354,163975
355,102153
356,82993
357,163012
358,101686
359,123013
360,142372
361,163783
362,163036
363,123107
364,83755
365,101752
366,143021
367,123497
368,163337
369,122646
370,83203
371,142996
372,190461
373,163771
374,142959
375,123198
376,123005
377,122346
378,101951
379,142444
380,163427
381,163422
382,191246
383,191554
384,163468
385,101879
386,123212
387,164132
388,102646
389,143286
390,101682
391,102410
392,142606
393,163168
394,123187
395,164286
396,143600
397,164013
398,122880
399,164520
400,143894
401,102725
402,123377
403,143898
404,83553
405,102584
406,122526
407,164593
408,102564
409,164346
410,164027
411,102365
412,190986
413,84070
414,191083
415,102553
416,123879
417,143621
418,102040
419,84037
420,163924
421,164263
422,143482
423,191651
424,102107
425,163665
426,143292
427,102680
428,123353
429,123516
430,123140
431,124089
432,102932
433,124203
434,164560
435,143324
436,83624
437,83671
438,123142
439,143597
440,124487
441,83685
442,191235
443,164888
444,123886
445,124068
446,123693
447,123462
448,124628
449,143883
450,124408
451,164644
452,144810
453,84416
454,102476
455,83488
456,143678
457,83084
458,84155
459,166130
460,164182
461,102805
462,164364
463,144968
464,191687
465,144895
466,124675
467,164612
468,84411
469,124050
470,83682
471,164600
472,0
473,123690
474,102917
475,164580
476,124603
477,124661
478,84240
479,102757
480,84423
481,103033
482,124455
483,83645
484,124318
485,103648
486,125219
487,84687
488,144045
489,125159
490,165293
491,191604
492,144095
493,144150
494,144181
495,83958
496,191683
497,82659
498,83893
499,84019
500,165252
501,164713
502,144495
503,144814
504,103106
505,144889
506,145382
507,102912
508,165077
509,145351
510,103285
511,85095
512,83055
513,84835
514,84758
515,83551
516,144624
517,124903
518,82706
519,164861
520,164639
521,84098
522,145065
523,124799
524,104488
525,84651
526,144649
527,84015
528,83729
529,85429
530,85062
531,83831
532,83416
533,84955
534,104308
535,103655
536,103800
537,125032
538,125235
539,104303
540,145637
541,83768
542,104691
543,164996
544,145537
545,126062
546,84776
547,85770
548,84543
549,164974
550,191900
551,85672
552,84951
553,104461
554,85021
555,145278
556,165044
557,104722
558,64202
559,104318
560,104807
561,191858
562,164910
563,85769
564,145317
565,85648
566,64673
567,103879
568,125122
569,125210
570,85552
571,166282
572,191988
573,125403
574,85016
575,145457
576,84281
577,85264
578,105045
579,84152
580,104832
581,85725
582,85360
583,104668
584,105223
585,125355
586,125747
587,104093
588,165376
589,85344
590,104655
591,105338
592,145384
593,104296
594,105168
595,85163
596,165375
597,85941
598,104272
599,64769
600,86003
601,104129
602,105282
603,64574
604,104896
605,145510
606,85437
607,105438
608,65254
609,86406
610,105132
611,84641
612,85975
613,165298
614,165628
615,85545
616,85001
617,64870
618,145992
619,85921
620,85182
621,86521
622,165321
623,86115
624,64656
625,86175
626,145836
627,85397
628,165134
629,85753
630,86224
631,65485
632,126222
633,105061
634,65716
635,126428
636,64589
637,145731
638,65627
639,65024
640,145991
641,86567
642,105133
643,146023
644,63760
645,104818
646,85464
647,105120
648,86987
649,104839
650,65165
651,65259
652,104831
653,87010
654,65257
655,126518
656,64701
657,85590
658,66103
659,105436
660,126059
661,85750
662,104990
663,126535
664,106230
665,105471
666,105974
667,105615
668,166066
669,146062
670,105259
671,65963
672,66524
673,126447
674,65736
675,106322
676,105878
677,86817
678,87036
679,126662
680,85957
681,65913
682,105522
683,165359
684,105298
685,86418
686,145916
687,145993
688,105635
689,66648
690,64948
691,106248
692,126997
693,85933
694,64476
695,85956
696,86673
697,145837
698,126965
699,86707
700,105608
701,86043
702,106342
703,105500
704,66737
705,65132
706,65108
707,86558
708,65049
709,65001
710,66626
711,106274
712,64834
713,106712
714,64833
715,146067
716,66054
717,165834
718,165658
719,165867
720,106316
721,87261
722,126749
723,67090
724,145853
725,87267
726,105659
727,165854
728,126719
729,105991
730,65812
731,127060
732,165836
733,87813
734,87136
735,106666
736,65290
737,145862
738,126593
739,127235
740,106425
741,106347
742,86819
743,66733
744,106357
745,64686
746,126643
747,165918
748,64974
749,65890
750,165625
751,126956
752,106665
753,87314
754,88016
755,87883
756,67293
757,65921
758,127002
759,66001
760,106476
761,106475
762,87908
763,87633
764,87840
765,87301
766,87302
767,146044
768,67164
769,146362
770,107020
771,65504
772,67446
773,64355
774,88212
775,67441
776,146210
777,64053
778,165780
779,64790
780,68040
781,88088
782,64227
783,87159
784,67682
785,67782
786,88098
787,88664
788,66666
789,65233
790,65930
791,67451
792,67946
793,66485
794,66703
795,67663
796,67612
797,88416
798,66869
799,87385
800,67835
801,64667
802,88944
803,88451
804,46664
805,146160
806,68637
807,45643
808,88580
809,88410
810,46524
811,88071
812,146107
813,127285
814,88339
815,165841
816,127029
817,64449
818,146498
819,88295
820,88330
821,127219
822,127520
823,63793
824,47037
825,45580
826,46108
827,45590
828,106747
829,146388
830,46792
831,88946
832,46288
833,67324
834,146181
835,67321
836,46161
837,67559
838,67537
839,166318
840,88945
841,45957
842,165818
843,146598
844,63781
845,88428
846,67834
847,64203
848,68730
849,146635
850,66943
851,127340
852,88133
853,127239
854,67174
855,45337
856,146620
857,88391
858,165842
859,45772
860,45790
861,69188
862,68447
863,89332
864,165804
865,67642
866,146451
867,45788
868,88903
869,166418
870,67315
871,68827
872,89084
873,67310
874,68301
875,127453
876,127529
877,146612
878,69362
879,47342
880,107364
881,68065
882,107528
883,127540
884,107073
885,45190
886,127551
887,47237
888,68010
889,107625
890,45911
891,70095
892,146585
893,69116
894,46147
895,89228
896,47909
897,46305
898,107587
899,63701
900,69950
901,68778
902,165915
903,107365
904,69701
905,70323
906,147059
907,89216
908,46645
909,46872
910,107288
911,107712
912,89272
913,47121
914,46028
915,69072
916,46184
917,165828
918,45865
919,69413
920,107425
921,68859
922,69231
923,89737
924,89640
925,165933
926,70467
927,89871
928,69806
929,46349
930,68947
931,47919
932,89678
933,69101
934,69518
935,146639
936,70362
937,127544
938,89752
939,69678
940,127881
941,146593
942,46723
943,147064
944,69803
945,147169
946,165880
947,48892
948,107445
949,46838
950,107854
951,45650
952,48601
953,48401
954,70203
955,89685
956,107474
957,48771
958,46210
959,49011
960,69773
961,70096
962,70474
963,69951
964,70968
965,48691
966,107729
967,46025
968,147144
969,70499
970,70645
971,70917
972,89972
973,71070
974,89720
975,127894
976,48011
977,70056
978,47417
979,45145
980,166210
981,48649
982,49410
983,107675
984,30591
985,70505
986,49438
987,49528
988,89949
989,127993
990,47913
991,48796
992,48718
993,45153
994,127934
995,49546
996,108103
997,63648
998,30653
999,30522
1000,70794
1001,30429
1002,90252
1003,45226
1004,165911
1005,90075
1006,45357
1007,31241
1008,71371
1009,49058
1010,89940
1011,31311
1012,127839
1013,29600
1014,127810
1015,63739
1016,30354
1017,30012
1018,45370
1019,30013
1020,71173
1021,48917
1022,63735
1023,31051
1024,108165
1025,31093
1026,30538
1027,49946
1028,108094
1029,48920
1030,108109
1031,49395
1032,90065
1033,70919
1034,90238
1035,147133
1036,30239
1037,31737
1038,31165
1039,128085
1040,30784
1041,90040
1042,29763
1043,31217
1044,31815
1045,49337
1046,49912
1047,49531
1048,49332
1049,146953
1050,71121
1051,90214
1052,50274
1053,90317
1054,31413
1055,30450
1056,30447
1057,29628
1058,63623
1059,31898
1060,71329
1061,31782
1062,31702
1063,71203
1064,49385
1065,31371
1066,128186
1067,71358
1068,31673
1069,146780
1070,71165
1071,108307
1072,45231
1073,50121
1074,49941
1075,31537
1076,29931
1077,49098
1078,90217
1079,127976
1080,49804
1081,45288
1082,63462
1083,128001
1084,108064
1085,50180
1086,31119
1087,30026
1088,29487
1089,71613
1090,30631
1091,44901
1092,29727
1093,128126
1094,128022
1095,50182
1096,50298
1097,30076
1098,50263
1099,90337
1100,50099
1101,31323
1102,128007
1103,50424
1104,71480
1105,49712
1106,32114
1107,49643
1108,29583
1109,31039
1110,32042
1111,108231
1112,49741
1113,29597
1114,44965
1115,50073
1116,90440
1117,29668
1118,29588
1119,147066
1120,71643
1121,50359
1122,31850
1123,29655
1124,29698
1125,44742
1126,50246
1127,32286
1128,31468
1129,90544
1130,51101
1131,50690
1132,147127
1133,108463
1134,31284
1135,30949
1136,72064
1137,50335
1138,72077
1139,45121
1140,128281
1141,146915
1142,108378
1143,32809
1144,31497
1145,31587
1146,128196
1147,51207
1148,50456
1149,17472
1150,50262
1151,51221
1152,90775
1153,31218
1154,72132
1155,51167
1156,90896
1157,33004
1158,33034
1159,29165
1160,146954
1161,128336
1162,29765
1163,29407
1164,50824
1165,32455
1166,72366
1167,32085
1168,90816
1169,29874
1170,51035
1171,50934
1172,17546
1173,32378
1174,17130
1175,72406
1176,108443
1177,108580
1178,147042
1179,50713
1180,90717
1181,128604
1182,32627
1183,50761
1184,72191
1185,32122
1186,50867
1187,17958
1188,128310
1189,90734
1190,17391
1191,147008
1192,17074
1193,128401
1194,91022
1195,72155
1196,33098
1197,17073
1198,128374
1199,32849
1200,51019
1201,33185
1202,108638
1203,128572
1204,29137
1205,17828
1206,29520
1207,146973
1208,51595
1209,29227
1210,128335
1211,32862
1212,44905
1213,147041
1214,18766
1215,51650
1216,51797
1217,51293
1218,33434
1219,128660
1220,128427
1221,91019
1222,33078
1223,29071
1224,128309
1225,18700
1226,17888
1227,33665
1228,63288
1229,17188
1230,18079
1231,17281
1232,90981
1233,16741
1234,18751
1235,72446
1236,33287
1237,17365
1238,51783
1239,72509
1240,16848
1241,29046
1242,18807
1243,72575
1244,108789
1245,128655
1246,18299
1247,29191
1248,128621
1249,33048
1250,52079
1251,72732
1252,91186
1253,72627
1254,72675
1255,18897
1256,18658
1257,51904
1258,19019
1259,16712
1260,18826
1261,33318
1262,16574
1263,72851
1264,52270
1265,17526
1266,72838
1267,33210
1268,29315
1269,91253
1270,18222
1271,34143
1272,33985
1273,52317
1274,17837
1275,128694
1276,17576
1277,128421
1278,33626
1279,16713
1280,108732
1281,52251
1282,33819
1283,52055
1284,16754
1285,51970
1286,52471
1287,91278
1288,52412
1289,44570
1290,91340
1291,33864
1292,108879
1293,18796
1294,19466
1295,33693
1296,52348
1297,44752
1298,128513
1299,18676
1300,73187
1301,52512
1302,52436
1303,19302
1304,17107
1305,16962
1306,34542
1307,34395
1308,18396
1309,18508
1310,73205
1311,19004
1312,17062
1313,9084
1314,52465
1315,33990
1316,9283
1317,52609
1318,19642
1319,19541
1320,19624
1321,34151
1322,18817
1323,9540
1324,73241
1325,52623
1326,8961
1327,44549
1328,34628
1329,19313
1330,128547
1331,34227
1332,8890
1333,8891
1334,34137
1335,34256
1336,19621
1337,8862
1338,9087
1339,28928
1340,34149
1341,73190
1342,73341
1343,108878
1344,52761
1345,52526
1346,34682
1347,63338
1348,44531
1349,19773
1350,16660
1351,52516
1352,19932
1353,16794
1354,9366
1355,19432
1356,34574
1357,44519
1358,19849
1359,16558
1360,52711
1361,52881
1362,19753
1363,44668
1364,73345
1365,9241
1366,44611
1367,63380
1368,19847
1369,34508
1370,19828
1371,52914
1372,34651
1373,91457
1374,52649
1375,19742
1376,52713
1377,166528
1378,19937
1379,19827
1380,91701
1381,28885
1382,19991
1383,73311
1384,34858
1385,9250
1386,91750
1387,52787
1388,53039
1389,9957
1390,91522
1391,28832
1392,73346
1393,52871
1394,10057
1395,52907
1396,91611
1397,9341
1398,35039
1399,28843
1400,166555
1401,8939
1402,9802
1403,8220
1404,20075
1405,8207
1406,20190
1407,10126
1408,35285
1409,9151
1410,91734
1411,53216
1412,20281
1413,8470
1414,73535
1415,53202
1416,91781
1417,128791
1418,91669
1419,10131
1420,8446
1421,109192
1422,53264
1423,35236
1424,53204
1425,109152
1426,35147
1427,19922
1428,9911
1429,35186
1430,9665
1431,28803
1432,16273
1433,8417
1434,16186
1435,20268
1436,10216
1437,10265
1438,91792
1439,35642
1440,53355
1441,147420
1442,10366
1443,73765
1444,8996
1445,44556
1446,10007
1447,35361
1448,8527
1449,2859
1450,9959
1451,35478
1452,8102
1453,8328
1454,20398
1455,28751
1456,16199
1457,8274
1458,16305
1459,128839
1460,20614
1461,28738
1462,28737
1463,53486
1464,166602
1465,10425
1466,82537
1467,3467
1468,3413
1469,128843
1470,35761
1471,3408
1472,16142
1473,20554
1474,16080
1475,109262
1476,35763
1477,166585
1478,10440
1479,53803
1480,10414
1481,44465
1482,3568
1483,2770
1484,91910
1485,53820
1486,10671
1487,36173
1488,35917
1489,35879
1490,8024
1491,36123
1492,53825
1493,35947
1494,53798
1495,53777
1496,20869
1497,3458
1498,147422
1499,10737
1500,10375
1501,128891
1502,10402
1503,53828
1504,10664
1505,10629
1506,20838
1507,147423
1508,10790
1509,74084
1510,20853
1511,21009
1512,36236
1513,147451
1514,10962
1515,74041
1516,10954
1517,21133
1518,7958
1519,91995
1520,7854
1521,10817
1522,10937
1523,10978
1524,53956
1525,63257
1526,63256
1527,10814
1528,10956
1529,2459
1530,36390
1531,21366
1532,11084
1533,21381
1534,10818
1535,3794
1536,74175
1537,7814
1538,2937
1539,74182
1540,54033
1541,7876
1542,74164
1543,54038
1544,2940
1545,11172
1546,54058
1547,21486
1548,3816
1549,21489
1550,36509
1551,3721
1552,21512
1553,21457
1554,28601
1555,3808
1556,21551
1557,7821
1558,54079
1559,21566
1560,11256
1561,147464
1562,36550
1563,2266
1564,11291
1565,109461
1566,44383
1567,92072
1568,92080
1569,28572
1570,21637
1571,21609
1572,109471
1573,36602
1574,109470
1575,15960
1576,36617
1577,109474
1578,74267
1579,36620
1580,147470
1581,3916
1582,11336
1583,21677
1584,92099
1585,28553
1586,15941
1587,7714
1588,74295
1589,21729
1590,4216
1591,36699
1592,21732
1593,4229
1594,4226
1595,11424
1596,2101
1597,2102
1598,143
1599,11444
1600,181
1601,308
1602,21832
1603,15902
1604,15907
1605,11482
1606,11484
1607,21855
1608,11502
1609,15901
1610,129009
1611,4341
1612,92145
1613,74359
1614,54281
1615,63217
1616,11551
1617,11557
1618,54306
1619,74395
1620,74388
1621,11612
1622,1991
1623,21967
1624,4358
1625,7600
1626,11617
1627,11615
1628,22032
1629,7593
1630,36874
1631,22024
1632,7522
1633,7540
1634,15816
1635,54374
1636,22070
1637,623
1638,129032
1639,36950
1640,36972
1641,11751
1642,1168
1643,4422
1644,7500
1645,4453
1646,44317
1647,550
1648,36984
1649,22191
1650,1701
1651,4562
1652,147519
1653,54471
1654,22268
1655,4470
1656,54494
1657,433
1658,74482
1659,74483
1660,7532
1661,4565
1662,11919
1663,54493
1664,92230
1665,109627
1666,1714
1667,74546
1668,74506
1669,500
1670,166647
1671,74530
1672,28405
1673,22397
1674,4560
1675,685
1676,22389
1677,37155
1678,4554
1679,12038
1680,63177
1681,693
